wordlen,sent_id,speaker,old_split,in_sst,in_spog,old_name,letters,doc,split
7,Artur-N-G5053-P600052.s49_reseg.1263,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
2,Artur-N-G5053-P600052.s50_reseg.1264,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
2,Artur-N-G5053-P600052.s51_reseg.1265,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
13,Artur-N-G5053-P600052.s52_reseg.1266,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
14,Artur-N-G5053-P600052.s53_reseg.1267,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
5,Artur-N-G5053-P600052.s54_reseg.1268,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
33,Artur-N-G5053-P600052.s55_reseg.1269,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
7,Artur-N-G5053-P600052.s56_reseg.1270,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
70,Artur-N-G5053-P600052.s57-s60_reseg.1271,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
60,Artur-N-G5053-P600052.s61-s64_reseg.1272,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
6,Artur-N-G5053-P600052.s65-s66_reseg.1273,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
58,Artur-N-G5053-P600052.s67-s69_reseg.1274,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
2,Artur-N-G5053-P600052.s70_reseg.1275,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
2,Artur-N-G5053-P600052.s71_reseg.1276,Artur-N-G5053,train,false,false,NZ,NZ,Artur-N-G5053-P600052,train
13,Artur-J-Gvecg-P500021.s1-s2_reseg.143,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
21,Artur-J-Gvecg-P500021.s2-s4_reseg.144,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
16,Artur-J-Gvecg-P500021.s5_reseg.145,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
59,Artur-J-Gvecg-P500021.s6-s9_reseg.146,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
2,Artur-J-Gvecg-P500021.s10_reseg.147,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
40,Artur-J-Gvecg-P500021.s11-s12_reseg.148,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
76,Artur-J-Gvecg-P500021.s13-s17_reseg.149,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
56,Artur-J-Gvecg-P500021.s18-s20_reseg.150,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
11,Artur-J-Gvecg-P500021.s21_reseg.151,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
41,Artur-J-Gvecg-P500021.s22-s25_reseg.152,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
69,Artur-J-Gvecg-P500021.s26-s31_reseg.153,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
28,Artur-J-Gvecg-P500021.s32_reseg.154,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
51,Artur-J-Gvecg-P500021.s33-s36_reseg.155,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
60,Artur-J-Gvecg-P500021.s37-s39_reseg.156,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
100,Artur-J-Gvecg-P500021.s40-s48_reseg.157,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
18,Artur-J-Gvecg-P500021.s49_reseg.158,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
12,Artur-J-Gvecg-P500021.s50_reseg.159,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
49,Artur-J-Gvecg-P500021.s50-s51_reseg.160,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
13,Artur-J-Gvecg-P500021.s52_reseg.161,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
7,Artur-J-Gvecg-P500021.s53_reseg.162,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
27,Artur-J-Gvecg-P500021.s54-s55_reseg.163,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
56,Artur-J-Gvecg-P500021.s56-s58_reseg.164,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
66,Artur-J-Gvecg-P500021.s59-s63_reseg.165,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
33,Artur-J-Gvecg-P500021.s64_reseg.166,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
34,Artur-J-Gvecg-P500021.s65-s66_reseg.167,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
7,Artur-J-Gvecg-P500021.s67_reseg.168,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
76,Artur-J-Gvecg-P500021.s68-s72_reseg.169,Artur-J-G3047,train,false,false,JI,JI,Artur-J-Gvecg-P500021,train
31,Artur-N-G6112-P611202.s1-s2_reseg.1702,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
37,Artur-N-G6112-P611202.s2-s6_reseg.1703,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
26,Artur-N-G6112-P611202.s7-s8_reseg.1704,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
67,Artur-N-G6112-P611202.s9-s12_reseg.1705,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
48,Artur-N-G6112-P611202.s13-s16_reseg.1706,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
37,Artur-N-G6112-P611202.s17-s20_reseg.1707,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
30,Artur-N-G6112-P611202.s20-s22_reseg.1708,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
20,Artur-N-G6112-P611202.s23-s24_reseg.1709,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
11,Artur-N-G6112-P611202.s25-s26_reseg.1710,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
13,Artur-N-G6112-P611202.s27_reseg.1711,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
31,Artur-N-G6112-P611202.s28-s31_reseg.1712,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
47,Artur-N-G6112-P611202.s32-s34_reseg.1713,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
18,Artur-N-G6112-P611202.s34-s36_reseg.1714,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
17,Artur-N-G6112-P611202.s37-s38_reseg.1715,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
12,Artur-N-G6112-P611202.s38_reseg.1716,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
17,Artur-N-G6112-P611202.s38-s39_reseg.1717,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
35,Artur-N-G6112-P611202.s40-s43_reseg.1718,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
24,Artur-N-G6112-P611202.s44-s46_reseg.1719,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
31,Artur-N-G6112-P611202.s47-s48_reseg.1720,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
34,Artur-N-G6112-P611202.s49-s52_reseg.1721,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
49,Artur-N-G6112-P611202.s52-s54_reseg.1722,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
27,Artur-N-G6112-P611202.s55-s58_reseg.1723,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
20,Artur-N-G6112-P611202.s59-s63_reseg.1724,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
9,Artur-N-G6112-P611202.s64_reseg.1725,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
7,Artur-N-G6112-P611202.s65_reseg.1726,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
15,Artur-N-G6112-P611202.s65_reseg.1727,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
13,Artur-N-G6112-P611202.s65_reseg.1728,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
19,Artur-N-G6112-P611202.s66-s67_reseg.1729,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
17,Artur-N-G6112-P611202.s68-s70_reseg.1730,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
13,Artur-N-G6112-P611202.s71-s72_reseg.1731,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
42,Artur-N-G6112-P611202.s73-s81_reseg.1732,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
21,Artur-N-G6112-P611202.s82-s84_reseg.1733,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
9,Artur-N-G6112-P611202.s85_reseg.1734,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
11,Artur-N-G6112-P611202.s86_reseg.1735,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
13,Artur-N-G6112-P611202.s87-s88_reseg.1736,Artur-N-G6112,train,false,false,NZ,NZ,Artur-N-G6112-P611202,train
12,Artur-P-G7002-P700444.s1-s2_reseg.1824,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
6,Artur-P-G7002-P700444.s3_reseg.1825,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
55,Artur-P-G7002-P700444.s4-s9_reseg.1826,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
11,Artur-P-G7002-P700444.s10_reseg.1827,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
31,Artur-P-G7002-P700444.s11-s16_reseg.1828,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
46,Artur-P-G7002-P700444.s17-s22_reseg.1829,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
17,Artur-P-G7002-P700444.s23-s24_reseg.1830,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
7,Artur-P-G7002-P700444.s25_reseg.1831,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
27,Artur-P-G7002-P700444.s26-s27_reseg.1832,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
64,Artur-P-G7002-P700444.s28-s37_reseg.1833,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
21,Artur-P-G7002-P700444.s38-s40_reseg.1834,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
11,Artur-P-G7002-P700444.s41-s42_reseg.1835,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
21,Artur-P-G7002-P700444.s43-s44_reseg.1836,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
23,Artur-P-G7002-P700444.s45-s46_reseg.1837,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
21,Artur-P-G7002-P700444.s47_reseg.1838,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
25,Artur-P-G7002-P700444.s48-s51_reseg.1839,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
23,Artur-P-G7002-P700444.s52-s54_reseg.1840,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
11,Artur-P-G7002-P700444.s54_reseg.1841,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
9,Artur-P-G7002-P700444.s55-s56_reseg.1842,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
20,Artur-P-G7002-P700444.s57-s58_reseg.1843,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
15,Artur-P-G7002-P700444.s59-s60_reseg.1844,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
25,Artur-P-G7002-P700444.s61-s64_reseg.1845,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
20,Artur-P-G7002-P700444.s65-s67_reseg.1846,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
35,Artur-P-G7002-P700444.s68-s72_reseg.1847,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
22,Artur-P-G7002-P700444.s73_reseg.1848,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
36,Artur-P-G7002-P700444.s74-s78_reseg.1849,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
27,Artur-P-G7002-P700444.s79-s82_reseg.1850,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
23,Artur-P-G7002-P700444.s83-s86_reseg.1851,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
55,Artur-P-G7002-P700444.s87-s93_reseg.1852,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
32,Artur-P-G7002-P700444.s93-s96_reseg.1853,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
16,Artur-P-G7002-P700444.s97-s98_reseg.1854,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
23,Artur-P-G7002-P700444.s99-s101_reseg.1855,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
9,Artur-P-G7002-P700444.s102_reseg.1856,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
20,Artur-P-G7002-P700444.s103-s104_reseg.1857,Artur-P-G7002,train,false,false,JI,JI,Artur-P-G7002-P700444,test
8,Artur-J-Gvecg-P500001.s684-s685_reseg.1,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
10,Artur-J-Gvecg-P500001.s686-s687_reseg.2,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
15,Artur-J-Gvecg-P500001.s688_reseg.3,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
83,Artur-J-Gvecg-P500001.s689-s697_reseg.4,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
13,Artur-J-Gvecg-P500001.s698_reseg.5,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
34,Artur-J-Gvecg-P500001.s699-s705_reseg.6,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
10,Artur-J-Gvecg-P500001.s706_reseg.7,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
6,Artur-J-Gvecg-P500001.s707-s709_reseg.8,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
4,Artur-J-Gvecg-P500001.s710-s711_reseg.9,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
2,Artur-J-Gvecg-P500001.s712_reseg.10,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
2,Artur-J-Gvecg-P500001.s713_reseg.11,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
4,Artur-J-Gvecg-P500001.s714_reseg.12,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
14,Artur-J-Gvecg-P500001.s715_reseg.13,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
17,Artur-J-Gvecg-P500001.s716-s717_reseg.14,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
33,Artur-J-Gvecg-P500001.s718-s724_reseg.15,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
55,Artur-J-Gvecg-P500001.s725-s734_reseg.16,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
16,Artur-J-Gvecg-P500001.s735-s736_reseg.17,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
23,Artur-J-Gvecg-P500001.s737-s741_reseg.18,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
27,Artur-J-Gvecg-P500001.s742-s745_reseg.19,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
10,Artur-J-Gvecg-P500001.s746-s747_reseg.20,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
44,Artur-J-Gvecg-P500001.s748-s753_reseg.21,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
33,Artur-J-Gvecg-P500001.s754-s757_reseg.22,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
27,Artur-J-Gvecg-P500001.s757-s761_reseg.23,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
8,Artur-J-Gvecg-P500001.s762-s763_reseg.24,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
52,Artur-J-Gvecg-P500001.s764-s772_reseg.25,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
41,Artur-J-Gvecg-P500001.s773-s776_reseg.26,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
42,Artur-J-Gvecg-P500001.s777-s782_reseg.27,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
62,Artur-J-Gvecg-P500001.s783-s789_reseg.28,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
18,Artur-J-Gvecg-P500001.s790-s791_reseg.29,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
29,Artur-J-Gvecg-P500001.s792-s797_reseg.30,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
24,Artur-J-Gvecg-P500001.s797-s802_reseg.31,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
6,Artur-J-Gvecg-P500001.s803_reseg.32,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
58,Artur-J-Gvecg-P500001.s804-s815_reseg.33,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
29,Artur-J-Gvecg-P500001.s816-s819_reseg.34,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
41,Artur-J-Gvecg-P500001.s820-s825_reseg.35,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
24,Artur-J-Gvecg-P500001.s826-s827_reseg.36,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
43,Artur-J-Gvecg-P500001.s828-s831_reseg.37,Artur-J-G3003,train,false,false,JI,JI,Artur-J-Gvecg-P500001,dev
7,Artur-J-Gvecg-P500037.s1_reseg.268,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
59,Artur-J-Gvecg-P500037.s2-s8_reseg.269,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
23,Artur-J-Gvecg-P500037.s9_reseg.270,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
18,Artur-J-Gvecg-P500037.s10-s12_reseg.271,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
21,Artur-J-Gvecg-P500037.s13-s14_reseg.272,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
74,Artur-J-Gvecg-P500037.s15-s23_reseg.273,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
14,Artur-J-Gvecg-P500037.s24-s25_reseg.274,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
25,Artur-J-Gvecg-P500037.s26-s27_reseg.275,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
13,Artur-J-Gvecg-P500037.s28-s30_reseg.276,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
33,Artur-J-Gvecg-P500037.s31-s38_reseg.277,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
54,Artur-J-Gvecg-P500037.s39-s46_reseg.278,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
15,Artur-J-Gvecg-P500037.s47-s48_reseg.279,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
34,Artur-J-Gvecg-P500037.s49-s54_reseg.280,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
14,Artur-J-Gvecg-P500037.s55-s56_reseg.281,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
74,Artur-J-Gvecg-P500037.s57-s66_reseg.282,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
11,Artur-J-Gvecg-P500037.s67_reseg.283,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
14,Artur-J-Gvecg-P500037.s68-s69_reseg.284,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
27,Artur-J-Gvecg-P500037.s70-s73_reseg.285,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
9,Artur-J-Gvecg-P500037.s74-s75_reseg.286,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
28,Artur-J-Gvecg-P500037.s76-s79_reseg.287,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
7,Artur-J-Gvecg-P500037.s79_reseg.288,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
34,Artur-J-Gvecg-P500037.s80-s83_reseg.289,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
20,Artur-J-Gvecg-P500037.s84-s86_reseg.290,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
24,Artur-J-Gvecg-P500037.s87-s89_reseg.291,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
23,Artur-J-Gvecg-P500037.s90-s93_reseg.292,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
52,Artur-J-Gvecg-P500037.s94-s100_reseg.293,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
46,Artur-J-Gvecg-P500037.s101-s105_reseg.294,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
29,Artur-J-Gvecg-P500037.s106-s110_reseg.295,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
19,Artur-J-Gvecg-P500037.s111-s116_reseg.296,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
57,Artur-J-Gvecg-P500037.s117-s125_reseg.297,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
50,Artur-J-Gvecg-P500037.s126-s132_reseg.298,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
13,Artur-J-Gvecg-P500037.s133-s134_reseg.299,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
40,Artur-J-Gvecg-P500037.s135-s141_reseg.300,Artur-J-G3070,train,false,false,JI,JI,Artur-J-Gvecg-P500037,dev
3,Artur-P-G7155-P700259.s1_reseg.1932,Artur-P-G7155,train,false,false,JI,JI,Artur-P-G7155-P700259,test
434,Artur-P-G7155-P700259.s2-s71_reseg.1933,Artur-P-G7155,train,false,false,JI,JI,Artur-P-G7155-P700259,test
379,Artur-P-G7155-P700259.s71-s125_reseg.1934,Artur-P-G7155,train,false,false,JI,JI,Artur-P-G7155-P700259,test
52,Artur-N-G6103-P610302.s1-s3_reseg.1677,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
39,Artur-N-G6103-P610302.s4-s6_reseg.1678,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
21,Artur-N-G6103-P610302.s7-s8_reseg.1679,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
74,Artur-N-G6103-P610302.s9-s21_reseg.1680,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
48,Artur-N-G6103-P610302.s22-s26_reseg.1681,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
20,Artur-N-G6103-P610302.s27-s28_reseg.1682,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
38,Artur-N-G6103-P610302.s29-s31_reseg.1683,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
37,Artur-N-G6103-P610302.s32-s35_reseg.1684,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
34,Artur-N-G6103-P610302.s36-s39_reseg.1685,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
30,Artur-N-G6103-P610302.s40-s42_reseg.1686,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
45,Artur-N-G6103-P610302.s43-s46_reseg.1687,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
30,Artur-N-G6103-P610302.s47-s48_reseg.1688,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
49,Artur-N-G6103-P610302.s49-s52_reseg.1689,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
60,Artur-N-G6103-P610302.s53-s58_reseg.1690,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
38,Artur-N-G6103-P610302.s59-s61_reseg.1691,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
27,Artur-N-G6103-P610302.s61-s62_reseg.1692,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
16,Artur-N-G6103-P610302.s63-s65_reseg.1693,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
62,Artur-N-G6103-P610302.s66-s71_reseg.1694,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
16,Artur-N-G6103-P610302.s72_reseg.1695,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
33,Artur-N-G6103-P610302.s73_reseg.1696,Artur-N-G6103,train,false,false,NZ,NZ,Artur-N-G6103-P610302,train
