Sent_id	Split
Gos254.s642	train
Gos254.s643	train
Gos254.s644	train
Gos254.s645	train
Gos254.s646	train
Gos254.s647	train
Gos254.s648	train
Gos254.s649	train
Gos254.s651	train
Gos254.s652	train
Gos254.s653	train
Gos254.s654	train
Gos254.s655	train
Gos254.s656	train
Gos254.s657	train
Gos254.s658	train
Gos254.s659	train
Gos254.s660	train
Gos254.s661	train
Gos254.s662	train
Gos254.s663	train
Gos254.s664	train
Gos254.s665	train
Gos254.s666	train
Gos254.s667	train
Gos254.s669	train
Gos254.s670	train
Gos254.s671	train
Gos254.s672	train
Gos254.s673	train
Gos254.s674	train
Gos254.s675	train
Gos254.s676	train
Gos254.s677	train
Gos254.s678	train
Gos254.s679	train
Gos254.s680	train
Gos254.s681	train
Gos254.s682	train
Gos254.s683	train
Gos254.s684	train
Gos254.s685	train
Gos254.s687	train
Gos254.s688	train
Gos254.s689	train
Gos254.s690	train
Gos254.s691	train
Gos254.s692	train
Gos254.s693	train
Gos254.s694	train
Gos257.s126	train
Gos257.s127	train
Gos257.s128	train
Gos257.s129	train
Gos257.s131	train
Gos257.s132	train
Gos257.s133	train
Gos257.s134	train
Gos257.s135	train
Gos257.s136	train
Gos257.s137	train
Gos257.s138	train
Gos257.s139	train
Gos257.s140	train
Gos257.s141	train
Gos257.s142	train
Gos257.s143	train
Gos257.s144	train
Gos257.s145	train
Gos257.s146	train
Gos257.s147	train
Gos257.s148	train
Gos257.s149	train
Gos257.s150	train
Gos257.s151	train
Gos257.s152	train
Gos257.s153	train
Gos257.s154	train
Gos257.s155	train
Gos257.s156	train
Gos257.s157	train
Gos257.s158	train
Gos257.s159	train
Gos257.s160	train
Gos257.s161	train
Gos257.s162	train
Gos257.s163	train
Gos257.s164	train
Gos257.s165	train
Gos262.s129	train
Gos262.s130	train
Gos262.s131	train
Gos262.s132	train
Gos262.s133	train
Gos262.s134	train
Gos262.s135	train
Gos262.s136	train
Gos262.s137	train
Gos262.s138	train
Gos262.s139	train
Gos262.s140	train
Gos262.s141	train
Gos262.s142	train
Gos262.s143	train
Gos262.s144	train
Gos262.s145	train
Gos262.s146	train
Gos262.s147	train
Gos262.s148	train
Gos262.s149	train
Gos262.s150	train
Gos262.s151	train
Gos262.s152	train
Gos262.s153	train
Gos262.s154	train
Gos262.s155	train
Gos262.s157	train
Gos262.s158	train
Gos262.s159	train
Gos262.s160	train
Gos262.s161	train
Gos262.s162	train
Gos262.s163	train
Gos262.s164	train
Gos262.s165	train
Gos262.s166	train
Gos262.s167	train
Gos262.s168	train
Gos262.s169	train
Gos262.s170	train
Gos262.s171	train
Gos264.s70	train
Gos264.s71	train
Gos264.s72	train
Gos264.s73	train
Gos264.s74	train
Gos264.s75	train
Gos264.s76	train
Gos264.s77	train
Gos264.s78	train
Gos264.s79	train
Gos264.s80	train
Gos264.s81	train
Gos264.s82	train
Gos264.s83	train
Gos264.s84	train
Gos264.s85	train
Gos264.s88	train
Gos264.s89	train
Gos264.s90	train
Gos264.s91	train
Gos264.s92	train
Gos264.s93	train
Gos264.s94	train
Gos264.s95	train
Gos264.s96	train
Gos264.s97	train
Gos264.s98	train
Gos264.s100	train
Gos264.s101	train
Gos264.s102	train
Gos264.s103	train
Gos264.s104	train
Gos264.s105	train
Gos264.s106	train
Gos264.s107	train
Gos264.s108	train
Gos264.s109	train
Gos264.s110	train
Gos264.s111	train
Gos264.s113	train
Gos264.s114	train
Gos264.s115	train
Gos264.s116	train
Gos264.s117	train
Gos264.s119	train
Gos264.s120	train
Gos264.s121	train
Gos264.s122	train
Gos264.s123	train
Gos264.s124	train
Gos264.s125	train
Gos264.s127	train
Gos264.s128	train
Gos264.s129	train
Gos264.s130	train
Gos264.s131	train
Gos264.s132	train
Gos264.s134	train
Gos264.s135	train
Gos264.s136	train
Gos264.s137	train
Gos268.s222	train
Gos268.s224	train
Gos268.s226	train
Gos268.s227	train
Gos268.s228	train
Gos268.s229	train
Gos268.s230	train
Gos268.s231	train
Gos268.s233	train
Gos268.s235	train
Gos268.s238	train
Gos268.s239	train
Gos268.s240	train
Gos268.s241	train
Gos268.s242	train
Gos268.s243	train
Gos268.s245	train
Gos268.s246	train
Gos268.s247	train
Gos268.s248	train
Gos268.s249	train
Gos268.s250	train
Gos268.s252	train
Gos268.s253	train
Gos268.s254	train
Gos268.s255	train
Gos268.s256	train
Gos268.s257	train
Gos268.s258	train
Gos268.s260	train
Gos268.s261	train
Gos268.s262	train
Gos268.s264	train
Gos268.s266	train
Gos268.s267	train
Gos268.s268	train
Gos268.s269	train
Gos268.s270	train
Gos268.s271	train
Gos268.s272	train
Gos268.s273	train
Gos268.s274	train
Gos268.s275	train
Gos268.s276	train
Gos268.s277	train
Gos268.s278	train
Gos268.s279	train
Gos268.s281	train
Gos268.s282	train
Gos268.s283	train
Gos268.s285	train
Gos268.s287	train
Gos268.s288	train
Gos268.s289	train
Gos268.s290	train
Gos268.s291	train
Gos268.s292	train
Gos268.s293	train
Gos268.s294	train
Gos268.s296	train
Gos268.s298	train
Gos268.s299	train
Gos268.s301	train
Gos268.s302	train
Gos268.s303	train
Gos268.s304	train
Gos268.s305	train
Gos268.s307	train
Gos268.s308	train
Gos268.s309	train
Gos268.s310	train
Gos268.s311	train
Gos268.s312	train
Gos268.s314	train
Gos268.s316	train
Gos268.s317	train
Gos268.s319	train
Gos268.s320	train
Gos268.s321	train
Gos268.s322	train
Gos268.s323	train
Gos268.s324	train
Gos268.s326	train
Gos268.s327	train
Gos268.s328	train
Gos268.s329	train
Gos268.s330	train
Gos268.s331	train
Gos268.s333	train
Gos268.s334	train
Gos268.s335	train
Gos268.s337	train
Gos268.s340	train
Gos280.s40	train
Gos280.s41	train
Gos280.s42	train
Gos280.s43	train
Gos280.s44	train
Gos280.s45	train
Gos280.s46	train
Gos280.s47	train
Gos280.s48	train
Gos280.s49	train
Gos280.s50	train
Gos280.s51	train
Gos280.s52	train
Gos280.s53	train
Gos280.s54	train
Gos280.s55	train
Gos280.s56	train
Gos280.s57	train
Gos280.s58	train
Gos280.s59	train
Gos280.s60	train
Gos280.s61	train
Gos280.s62	train
Gos280.s63	train
Gos280.s64	train
Gos280.s66	train
Gos280.s67	train
Gos280.s68	train
Gos280.s69	train
Gos280.s70	train
Gos280.s71	train
Gos280.s72	train
Gos280.s73	train
Gos280.s74	train
Gos280.s75	train
Gos280.s76	train
Gos280.s77	train
Gos280.s78	train
Gos280.s79	train
Gos280.s80	train
Gos280.s81	train
Gos280.s82	train
Gos280.s83	train
Gos280.s84	train
Gos280.s85	train
Gos280.s86	train
Gos280.s87	train
Gos280.s88	train
Gos280.s89	train
Gos280.s90	train
Gos280.s91	train
Gos280.s92	train
Gos280.s93	train
Gos280.s94	train
Gos280.s95	train
Gos280.s96	train
Artur-N-G5026-P600021.s1_reseg.1059	train
Artur-N-G5026-P600021.s2_reseg.1060	train
Artur-N-G5026-P600021.s3_reseg.1061	train
Artur-N-G5026-P600021.s4-s5_reseg.1062	train
Artur-N-G5026-P600021.s6-s8_reseg.1063	train
Artur-N-G5026-P600021.s9_reseg.1064	train
Artur-N-G5026-P600021.s10-s14_reseg.1065	train
Artur-N-G5026-P600021.s15-s19_reseg.1066	train
Artur-N-G5026-P600021.s20_reseg.1067	train
Artur-N-G5026-P600021.s21-s22_reseg.1068	train
Artur-N-G5026-P600021.s23-s26_reseg.1069	train
Artur-N-G5026-P600021.s27_reseg.1070	train
Artur-N-G5026-P600021.s28_reseg.1071	train
Artur-N-G5026-P600021.s29-s30_reseg.1072	train
Artur-N-G5026-P600021.s31_reseg.1073	train
Artur-N-G5026-P600021.s32_reseg.1074	train
Artur-N-G5026-P600021.s33_reseg.1075	train
Artur-N-G5026-P600021.s34_reseg.1076	train
Artur-N-G5026-P600021.s35_reseg.1077	train
Artur-N-G5026-P600021.s36_reseg.1078	train
Artur-N-G5026-P600021.s37_reseg.1079	train
Artur-N-G5026-P600021.s38-s40_reseg.1080	train
Artur-N-G5026-P600021.s41_reseg.1081	train
Artur-N-G5026-P600021.s42_reseg.1082	train
Artur-N-G5026-P600021.s43-s46_reseg.1083	train
Artur-N-G5026-P600021.s47_reseg.1084	train
Artur-N-G5026-P600021.s48_reseg.1085	train
Artur-N-G5026-P600021.s49_reseg.1086	train
Artur-N-G5026-P600021.s50-s52_reseg.1087	train
Artur-N-G5026-P600021.s53-s54_reseg.1088	train
Artur-N-G5026-P600021.s55-s57_reseg.1089	train
Artur-N-G5026-P600021.s58-s59_reseg.1090	train
Artur-N-G5026-P600021.s60_reseg.1091	train
Artur-N-G5026-P600021.s61-s64_reseg.1092	train
Artur-N-G5026-P600021.s64-s65_reseg.1093	train
Artur-N-G5026-P600021.s66_reseg.1094	train
Artur-N-G5026-P600021.s67_reseg.1095	train
Artur-N-G5026-P600021.s68-s69_reseg.1096	train
Artur-N-G5026-P600021.s70_reseg.1097	train
Artur-J-Gvecg-P500051.s1_reseg.382	train
Artur-J-Gvecg-P500051.s2-s4_reseg.383	train
Artur-J-Gvecg-P500051.s5-s6_reseg.384	train
Artur-J-Gvecg-P500051.s7-s11_reseg.385	train
Artur-J-Gvecg-P500051.s12-s14_reseg.386	train
Artur-J-Gvecg-P500051.s15-s18_reseg.387	train
Artur-J-Gvecg-P500051.s19-s22_reseg.388	train
Artur-J-Gvecg-P500051.s23-s27_reseg.389	train
Artur-J-Gvecg-P500051.s28-s29_reseg.390	train
Artur-J-Gvecg-P500051.s30_reseg.391	train
Artur-J-Gvecg-P500051.s31_reseg.392	train
Artur-J-Gvecg-P500051.s32-s37_reseg.393	train
Artur-J-Gvecg-P500051.s38_reseg.394	train
Artur-J-Gvecg-P500051.s39_reseg.395	train
Artur-J-Gvecg-P500051.s40_reseg.396	train
Artur-J-Gvecg-P500051.s41-s46_reseg.397	train
Artur-J-Gvecg-P500051.s47-s51_reseg.398	train
Artur-J-Gvecg-P500051.s52-s56_reseg.399	train
Artur-J-Gvecg-P500051.s57-s62_reseg.400	train
Artur-J-Gvecg-P500051.s63-s67_reseg.401	train
Artur-J-Gvecg-P500051.s68-s77_reseg.402	train
Artur-J-Gvecg-P500051.s78-s80_reseg.403	train
Artur-J-Gvecg-P500051.s81-s90_reseg.404	train
Artur-J-Gvecg-P500051.s91-s95_reseg.405	train
Artur-J-Gvecg-P500051.s96-s97_reseg.406	train
Artur-J-Gvecg-P500051.s98-s99_reseg.407	train
Artur-J-Gvecg-P500051.s100-s103_reseg.408	train
Artur-J-Gvecg-P500051.s104-s107_reseg.409	train
Artur-J-Gvecg-P500051.s108-s114_reseg.410	train
Artur-J-Gvecg-P500051.s115-s117_reseg.411	train
Artur-J-Gvecg-P500051.s118_reseg.412	train
Artur-J-Gvecg-P500051.s119-s120_reseg.413	train
Artur-J-Gvecg-P500051.s121_reseg.414	train
Artur-J-Gvecg-P500051.s122-s129_reseg.415	train
Artur-J-Gvecg-P500051.s129-s137_reseg.416	train
Artur-J-Gvecg-P500051.s138-s140_reseg.417	train
Artur-J-Gvecg-P500051.s141_reseg.418	train
Artur-J-Gvecg-P500051.s142-s145_reseg.419	train
Artur-P-G7165-P700926.s1_reseg.1935	train
Artur-P-G7165-P700926.s2-s4_reseg.1936	train
Artur-P-G7165-P700926.s5-s7_reseg.1937	train
Artur-P-G7165-P700926.s8-s14_reseg.1938	train
Artur-P-G7165-P700926.s15_reseg.1939	train
Artur-P-G7165-P700926.s16-s19_reseg.1940	train
Artur-P-G7165-P700926.s20_reseg.1941	train
Artur-P-G7165-P700926.s20_reseg.1942	train
Artur-P-G7165-P700926.s21-s22_reseg.1943	train
Artur-P-G7165-P700926.s23-s29_reseg.1944	train
Artur-P-G7165-P700926.s29_reseg.1945	train
Artur-P-G7165-P700926.s30-s31_reseg.1946	train
Artur-P-G7165-P700926.s32_reseg.1947	train
Artur-P-G7165-P700926.s33-s37_reseg.1948	train
Artur-P-G7165-P700926.s38-s41_reseg.1949	train
Artur-P-G7165-P700926.s42-s43_reseg.1950	train
Artur-P-G7165-P700926.s44-s52_reseg.1951	train
Artur-P-G7165-P700926.s53-s57_reseg.1952	train
Artur-P-G7165-P700926.s58_reseg.1953	train
Artur-P-G7165-P700926.s59-s71_reseg.1954	train
Artur-P-G7165-P700926.s71-s73_reseg.1955	train
Artur-P-G7165-P700926.s74-s77_reseg.1956	train
Artur-P-G7165-P700926.s78-s86_reseg.1957	train
Artur-P-G7165-P700926.s87-s90_reseg.1958	train
Artur-P-G7165-P700926.s91_reseg.1959	train
Artur-P-G7165-P700926.s92-s106_reseg.1960	train
Artur-P-G7165-P700926.s107-s110_reseg.1961	train
Artur-P-G7165-P700926.s111_reseg.1962	train
Artur-P-G7165-P700926.s112_reseg.1963	train
Artur-P-G7165-P700926.s113-s118_reseg.1964	train
Artur-P-G7165-P700926.s119_reseg.1965	train
Artur-P-G7165-P700926.s120-s123_reseg.1966	train
Artur-P-G7165-P700926.s124-s125_reseg.1967	train
Artur-P-G7165-P700926.s126-s127_reseg.1968	train
Artur-N-G6047-P604702.s1_reseg.1543	train
Artur-N-G6047-P604702.s2_reseg.1544	train
Artur-N-G6047-P604702.s3_reseg.1545	train
Artur-N-G6047-P604702.s4-s7_reseg.1546	train
Artur-N-G6047-P604702.s8_reseg.1547	train
Artur-N-G6047-P604702.s9-s13_reseg.1548	train
Artur-N-G6047-P604702.s14-s16_reseg.1549	train
Artur-N-G6047-P604702.s17-s18_reseg.1550	train
Artur-N-G6047-P604702.s19-s21_reseg.1551	train
Artur-N-G6047-P604702.s22-s26_reseg.1552	train
Artur-N-G6047-P604702.s27-s31_reseg.1553	train
Artur-N-G6047-P604702.s32-s35_reseg.1554	train
Artur-N-G6047-P604702.s35-s37_reseg.1555	train
Artur-N-G6047-P604702.s38-s42_reseg.1556	train
Artur-N-G6047-P604702.s43-s44_reseg.1557	train
Artur-N-G6047-P604702.s45-s46_reseg.1558	train
Artur-N-G6047-P604702.s47-s53_reseg.1559	train
Artur-N-G6047-P604702.s54-s59_reseg.1560	train
Artur-N-G6047-P604702.s60-s61_reseg.1561	train
Artur-N-G6047-P604702.s62-s63_reseg.1562	train
Artur-N-G6047-P604702.s64-s66_reseg.1563	train
Artur-N-G6047-P604702.s67-s68_reseg.1564	train
Artur-N-G6047-P604702.s69_reseg.1565	train
Artur-N-G6047-P604702.s70_reseg.1566	train
Artur-N-G6047-P604702.s71-s72_reseg.1567	train
Artur-N-G6047-P604702.s73-s75_reseg.1568	train
Artur-N-G6047-P604702.s76-s77_reseg.1569	train
Artur-N-G6047-P604702.s78-s79_reseg.1570	train
Artur-N-G6047-P604702.s80_reseg.1571	train
Artur-N-G6047-P604702.s81-s82_reseg.1572	train
Artur-N-G6047-P604702.s83-s84_reseg.1573	train
Artur-N-G6047-P604702.s85-s86_reseg.1574	train
Artur-N-G6047-P604702.s87-s88_reseg.1575	train
Artur-N-G6047-P604702.s89-s91_reseg.1576	train
Artur-N-G6047-P604702.s92-s93_reseg.1577	train
Artur-N-G6047-P604702.s94_reseg.1578	train
Artur-N-G6047-P604702.s95_reseg.1579	train
Artur-N-G6047-P604702.s96-s97_reseg.1580	train
Artur-N-G6047-P604702.s98_reseg.1581	train
Artur-N-G6047-P604702.s99_reseg.1582	train
Artur-N-G6047-P604702.s100_reseg.1583	train
Artur-J-Gvecg-P500063.s75-s78_reseg.464	train
Artur-J-Gvecg-P500063.s79-s83_reseg.465	train
Artur-J-Gvecg-P500063.s84-s86_reseg.466	train
Artur-J-Gvecg-P500063.s87-s93_reseg.467	train
Artur-J-Gvecg-P500063.s94-s102_reseg.468	train
Artur-J-Gvecg-P500063.s103-s106_reseg.469	train
Artur-J-Gvecg-P500063.s107-s112_reseg.470	train
Artur-J-Gvecg-P500063.s113-s118_reseg.471	train
Artur-J-Gvecg-P500063.s119-s124_reseg.472	train
Artur-J-Gvecg-P500063.s125_reseg.473	train
Artur-J-Gvecg-P500063.s125-s133_reseg.474	train
Artur-J-Gvecg-P500063.s134-s135_reseg.475	train
Artur-J-Gvecg-P500063.s136-s140_reseg.476	train
Artur-J-Gvecg-P500063.s141-s151_reseg.477	train
Artur-J-Gvecg-P500063.s152-s158_reseg.478	train
Artur-J-Gvecg-P500063.s159-s162_reseg.479	train
Artur-J-Gvecg-P500034.s1-s3_reseg.238	train
Artur-J-Gvecg-P500034.s4-s6_reseg.239	train
Artur-J-Gvecg-P500034.s7-s14_reseg.240	train
Artur-J-Gvecg-P500034.s15-s19_reseg.241	train
Artur-J-Gvecg-P500034.s20-s22_reseg.242	train
Artur-J-Gvecg-P500034.s23-s27_reseg.243	train
Artur-J-Gvecg-P500034.s28-s29_reseg.244	train
Artur-J-Gvecg-P500034.s30-s39_reseg.245	train
Artur-J-Gvecg-P500034.s40-s43_reseg.246	train
Artur-J-Gvecg-P500034.s43-s44_reseg.247	train
Artur-J-Gvecg-P500034.s45_reseg.248	train
Artur-J-Gvecg-P500034.s46-s52_reseg.249	train
Artur-J-Gvecg-P500034.s53-s55_reseg.250	train
Artur-J-Gvecg-P500034.s56-s59_reseg.251	train
Artur-J-Gvecg-P500034.s60-s61_reseg.252	train
Artur-J-Gvecg-P500034.s62-s65_reseg.253	train
Artur-J-Gvecg-P500034.s66-s68_reseg.254	train
Artur-J-Gvecg-P500034.s69-s70_reseg.255	train
Artur-J-Gvecg-P500034.s71-s75_reseg.256	train
Artur-J-Gvecg-P500034.s76-s78_reseg.257	train
Artur-J-Gvecg-P500034.s79-s85_reseg.258	train
Artur-J-Gvecg-P500034.s86-s92_reseg.259	train
Artur-J-Gvecg-P500034.s93-s102_reseg.260	train
Artur-J-Gvecg-P500034.s103_reseg.261	train
Artur-J-Gvecg-P500034.s104-s109_reseg.262	train
Artur-J-Gvecg-P500034.s110-s111_reseg.263	train
Artur-J-Gvecg-P500034.s111_reseg.264	train
Artur-J-Gvecg-P500034.s112-s115_reseg.265	train
Artur-J-Gvecg-P500034.s116-s117_reseg.266	train
Artur-J-Gvecg-P500034.s118-s122_reseg.267	train
Artur-J-Gvecg-P500064.s370-s375_reseg.480	train
Artur-J-Gvecg-P500064.s376-s383_reseg.481	train
Artur-J-Gvecg-P500064.s384-s388_reseg.482	train
Artur-J-Gvecg-P500064.s389-s398_reseg.483	train
Artur-J-Gvecg-P500064.s399-s402_reseg.484	train
Artur-J-Gvecg-P500064.s403-s407_reseg.485	train
Artur-J-Gvecg-P500064.s408-s411_reseg.486	train
Artur-J-Gvecg-P500064.s412-s413_reseg.487	train
Artur-J-Gvecg-P500064.s414-s416_reseg.488	train
Artur-J-Gvecg-P500064.s417_reseg.489	train
Artur-J-Gvecg-P500064.s417_reseg.490	train
Artur-J-Gvecg-P500064.s418_reseg.491	train
Artur-J-Gvecg-P500064.s418-s419_reseg.492	train
Artur-J-Gvecg-P500064.s420-s421_reseg.493	train
Artur-J-Gvecg-P500064.s422_reseg.494	train
Artur-J-Gvecg-P500064.s423_reseg.495	train
Artur-J-Gvecg-P500064.s424_reseg.496	train
Artur-J-Gvecg-P500064.s425-s427_reseg.497	train
Artur-J-Gvecg-P500064.s428-s430_reseg.498	train
Artur-J-Gvecg-P500064.s431_reseg.499	train
Artur-J-Gvecg-P500064.s432_reseg.500	train
Artur-J-Gvecg-P500064.s433-s436_reseg.501	train
Artur-J-Gvecg-P500064.s437-s440_reseg.502	train
Artur-J-Gvecg-P500064.s440-s442_reseg.503	train
Artur-J-Gvecg-P500064.s443-s444_reseg.504	train
Artur-J-Gvecg-P500064.s444-s445_reseg.505	train
Artur-J-Gvecg-P500064.s446-s448_reseg.506	train
Artur-J-Gvecg-P500064.s449-s450_reseg.507	train
Artur-J-Gvecg-P500064.s451_reseg.508	train
Artur-J-Gvecg-P500064.s451-s458_reseg.509	train
Artur-J-Gvecg-P500064.s459-s461_reseg.510	train
Artur-J-Gvecg-P500064.s462-s463_reseg.511	train
Artur-J-Gvecg-P500064.s464-s465_reseg.512	train
Artur-J-Gvecg-P500064.s466-s471_reseg.513	train
Artur-J-Gvecg-P500064.s472-s481_reseg.514	train
Artur-J-Gvecg-P500042.s56-s58_reseg.301	train
Artur-J-Gvecg-P500042.s58_reseg.302	train
Artur-J-Gvecg-P500042.s59-s63_reseg.303	train
Artur-J-Gvecg-P500042.s63-s66_reseg.304	train
Artur-J-Gvecg-P500042.s66-s76_reseg.305	train
Artur-J-Gvecg-P500042.s77-s81_reseg.306	train
Artur-J-Gvecg-P500042.s82-s83_reseg.307	train
Artur-J-Gvecg-P500042.s83_reseg.308	train
Artur-J-Gvecg-P500042.s83-s87_reseg.309	train
Artur-J-Gvecg-P500042.s88-s100_reseg.310	train
Artur-J-Gvecg-P500042.s100-s102_reseg.311	train
Artur-J-Gvecg-P500042.s102-s107_reseg.312	train
Artur-J-Gvecg-P500042.s108-s112_reseg.313	train
Artur-J-Gvecg-P500042.s113-s117_reseg.314	train
Artur-J-Gvecg-P500042.s118-s132_reseg.315	train
Artur-J-Gvecg-P500042.s133-s135_reseg.316	train
Artur-J-Gvecg-P500042.s135-s136_reseg.317	train
Artur-J-Gvecg-P500042.s136-s137_reseg.318	train
Artur-J-Gvecg-P500042.s138-s142_reseg.319	train
Artur-J-Gvecg-P500042.s142-s146_reseg.320	train
Artur-J-Gvecg-P500042.s147_reseg.321	train
Artur-J-Gvecg-P500042.s148-s150_reseg.322	train
Artur-J-Gvecg-P500042.s151-s152_reseg.323	train
Artur-J-Gvecg-P500042.s153-s157_reseg.324	train
Artur-N-G5053-P600052.s1_reseg.1224	train
Artur-N-G5053-P600052.s2_reseg.1225	train
Artur-N-G5053-P600052.s3_reseg.1226	train
Artur-N-G5053-P600052.s4_reseg.1227	train
Artur-N-G5053-P600052.s5_reseg.1228	train
Artur-N-G5053-P600052.s6_reseg.1229	train
Artur-N-G5053-P600052.s7_reseg.1230	train
Artur-N-G5053-P600052.s8_reseg.1231	train
Artur-N-G5053-P600052.s9_reseg.1232	train
Artur-N-G5053-P600052.s10_reseg.1233	train
Artur-N-G5053-P600052.s11-s12_reseg.1234	train
Artur-N-G5053-P600052.s13_reseg.1235	train
Artur-N-G5053-P600052.s14-s16_reseg.1236	train
Artur-N-G5053-P600052.s17_reseg.1237	train
Artur-N-G5053-P600052.s18_reseg.1238	train
Artur-N-G5053-P600052.s19_reseg.1239	train
Artur-N-G5053-P600052.s20_reseg.1240	train
Artur-N-G5053-P600052.s21_reseg.1241	train
Artur-N-G5053-P600052.s22_reseg.1242	train
Artur-N-G5053-P600052.s23-s26_reseg.1243	train
Artur-N-G5053-P600052.s27_reseg.1244	train
Artur-N-G5053-P600052.s28_reseg.1245	train
Artur-N-G5053-P600052.s29_reseg.1246	train
Artur-N-G5053-P600052.s30_reseg.1247	train
Artur-N-G5053-P600052.s31_reseg.1248	train
Artur-N-G5053-P600052.s32_reseg.1249	train
Artur-N-G5053-P600052.s32-s33_reseg.1250	train
Artur-N-G5053-P600052.s34_reseg.1251	train
Artur-N-G5053-P600052.s35_reseg.1252	train
Artur-N-G5053-P600052.s36_reseg.1253	train
Artur-N-G5053-P600052.s37-s40_reseg.1254	train
Artur-N-G5053-P600052.s41_reseg.1255	train
Artur-N-G5053-P600052.s42_reseg.1256	train
Artur-N-G5053-P600052.s43_reseg.1257	train
Artur-N-G5053-P600052.s44_reseg.1258	train
Artur-N-G5053-P600052.s45_reseg.1259	train
Artur-N-G5053-P600052.s46_reseg.1260	train
Artur-N-G5053-P600052.s47_reseg.1261	train
Artur-N-G5053-P600052.s48_reseg.1262	train
Artur-N-G5053-P600052.s49_reseg.1263	train
Artur-N-G5053-P600052.s50_reseg.1264	train
Artur-N-G5053-P600052.s51_reseg.1265	train
Artur-N-G5053-P600052.s52_reseg.1266	train
Artur-N-G5053-P600052.s53_reseg.1267	train
Artur-N-G5053-P600052.s54_reseg.1268	train
Artur-N-G5053-P600052.s55_reseg.1269	train
Artur-N-G5053-P600052.s56_reseg.1270	train
Artur-N-G5053-P600052.s57-s60_reseg.1271	train
Artur-N-G5053-P600052.s61-s64_reseg.1272	train
Artur-N-G5053-P600052.s65-s66_reseg.1273	train
Artur-N-G5053-P600052.s67-s69_reseg.1274	train
Artur-N-G5053-P600052.s70_reseg.1275	train
Artur-N-G5053-P600052.s71_reseg.1276	train
Artur-J-Gvecg-P500021.s1-s2_reseg.143	train
Artur-J-Gvecg-P500021.s2-s4_reseg.144	train
Artur-J-Gvecg-P500021.s5_reseg.145	train
Artur-J-Gvecg-P500021.s6-s9_reseg.146	train
Artur-J-Gvecg-P500021.s10_reseg.147	train
Artur-J-Gvecg-P500021.s11-s12_reseg.148	train
Artur-J-Gvecg-P500021.s13-s17_reseg.149	train
Artur-J-Gvecg-P500021.s18-s20_reseg.150	train
Artur-J-Gvecg-P500021.s21_reseg.151	train
Artur-J-Gvecg-P500021.s22-s25_reseg.152	train
Artur-J-Gvecg-P500021.s26-s31_reseg.153	train
Artur-J-Gvecg-P500021.s32_reseg.154	train
Artur-J-Gvecg-P500021.s33-s36_reseg.155	train
Artur-J-Gvecg-P500021.s37-s39_reseg.156	train
Artur-J-Gvecg-P500021.s40-s48_reseg.157	train
Artur-J-Gvecg-P500021.s49_reseg.158	train
Artur-J-Gvecg-P500021.s50_reseg.159	train
Artur-J-Gvecg-P500021.s50-s51_reseg.160	train
Artur-J-Gvecg-P500021.s52_reseg.161	train
Artur-J-Gvecg-P500021.s53_reseg.162	train
Artur-J-Gvecg-P500021.s54-s55_reseg.163	train
Artur-J-Gvecg-P500021.s56-s58_reseg.164	train
Artur-J-Gvecg-P500021.s59-s63_reseg.165	train
Artur-J-Gvecg-P500021.s64_reseg.166	train
Artur-J-Gvecg-P500021.s65-s66_reseg.167	train
Artur-J-Gvecg-P500021.s67_reseg.168	train
Artur-J-Gvecg-P500021.s68-s72_reseg.169	train
Artur-N-G6112-P611202.s1-s2_reseg.1702	train
Artur-N-G6112-P611202.s2-s6_reseg.1703	train
Artur-N-G6112-P611202.s7-s8_reseg.1704	train
Artur-N-G6112-P611202.s9-s12_reseg.1705	train
Artur-N-G6112-P611202.s13-s16_reseg.1706	train
Artur-N-G6112-P611202.s17-s20_reseg.1707	train
Artur-N-G6112-P611202.s20-s22_reseg.1708	train
Artur-N-G6112-P611202.s23-s24_reseg.1709	train
Artur-N-G6112-P611202.s25-s26_reseg.1710	train
Artur-N-G6112-P611202.s27_reseg.1711	train
Artur-N-G6112-P611202.s28-s31_reseg.1712	train
Artur-N-G6112-P611202.s32-s34_reseg.1713	train
Artur-N-G6112-P611202.s34-s36_reseg.1714	train
Artur-N-G6112-P611202.s37-s38_reseg.1715	train
Artur-N-G6112-P611202.s38_reseg.1716	train
Artur-N-G6112-P611202.s38-s39_reseg.1717	train
Artur-N-G6112-P611202.s40-s43_reseg.1718	train
Artur-N-G6112-P611202.s44-s46_reseg.1719	train
Artur-N-G6112-P611202.s47-s48_reseg.1720	train
Artur-N-G6112-P611202.s49-s52_reseg.1721	train
Artur-N-G6112-P611202.s52-s54_reseg.1722	train
Artur-N-G6112-P611202.s55-s58_reseg.1723	train
Artur-N-G6112-P611202.s59-s63_reseg.1724	train
Artur-N-G6112-P611202.s64_reseg.1725	train
Artur-N-G6112-P611202.s65_reseg.1726	train
Artur-N-G6112-P611202.s65_reseg.1727	train
Artur-N-G6112-P611202.s65_reseg.1728	train
Artur-N-G6112-P611202.s66-s67_reseg.1729	train
Artur-N-G6112-P611202.s68-s70_reseg.1730	train
Artur-N-G6112-P611202.s71-s72_reseg.1731	train
Artur-N-G6112-P611202.s73-s81_reseg.1732	train
Artur-N-G6112-P611202.s82-s84_reseg.1733	train
Artur-N-G6112-P611202.s85_reseg.1734	train
Artur-N-G6112-P611202.s86_reseg.1735	train
Artur-N-G6112-P611202.s87-s88_reseg.1736	train
